1,20.45522665977478
2,20.340038537979126
3,20.549857139587402
4,20.37941002845764
5,20.513413190841675
6,20.617054224014282
7,20.396976470947266
8,20.71560263633728
9,20.447256803512573
10,20.507725477218628
11,20.308998346328735
12,20.490052700042725
13,20.236940622329712
14,20.645994901657104
15,20.388953924179077
16,20.90601634979248
