1,20.52582335472107
2,20.508638620376587
3,20.564165353775024
4,20.58137345314026
5,20.42799997329712
6,20.526049852371216
7,20.60619831085205
8,20.456597805023193
9,20.4911367893219
10,20.461922883987427
11,20.57660174369812
12,20.542313814163208
13,21.008682012557983
14,20.847463607788086
15,20.874013900756836
16,20.520269632339478
